datetime,energy(kWh/hh),scheduling,hour,apparentTemperature,humidity,windSpeed 
2013-05-25 03:00:00,0.099,1,3,3.67,0.9,3.42
2013-05-25 04:00:00,0.10250000000000001,1,4,3.19,0.91,3.12
2013-05-25 05:00:00,0.10400000000000001,1,5,3.32,0.9,3.46
2013-05-25 06:00:00,0.10300000000000001,1,6,3.76,0.87,4.15
2013-05-25 07:00:00,0.10200000000000001,1,7,6.16,0.82,3.71
2013-05-25 08:00:00,0.118,1,8,7.03,0.72,4.35
2013-05-25 09:00:00,0.34199999999999997,1,9,10.33,0.66,3.63
2013-05-25 10:00:00,0.31299999999999994,1,10,11.37,0.63,4.05
2013-05-25 11:00:00,0.24350000000000002,1,11,12.09,0.59,4.28
2013-05-25 12:00:00,0.242,1,12,13.03,0.52,3.96
2013-05-25 13:00:00,0.16799999999999998,1,13,13.53,0.49,4.18
2013-05-25 14:00:00,0.29800000000000004,1,14,13.71,0.47,4.5
2013-05-25 15:00:00,0.16649999999999998,1,15,13.87,0.45,4.49
2013-05-25 16:00:00,0.14,1,16,14.61,0.44,4.27
2013-05-25 17:00:00,0.172,1,17,14.87,0.42,4.0
2013-05-25 18:00:00,0.6055,1,18,14.14,0.44,3.78
2013-05-25 19:00:00,0.19,1,19,13.66,0.44,2.69
2013-05-25 20:00:00,0.2,1,20,12.58,0.49,1.49
2013-05-25 21:00:00,0.196,1,21,10.44,0.63,1.06
2013-05-25 22:00:00,0.1825,1,22,8.63,0.69,1.01
2013-05-25 23:00:00,0.1915,1,23,7.99,0.75,1.06
2013-05-26 00:00:00,0.18,1,0,7.02,0.82,1.22
2013-05-26 01:00:00,0.15350000000000003,1,1,6.48,0.78,1.95
2013-05-26 02:00:00,0.10450000000000001,1,2,5.71,0.8,1.76
2013-05-26 03:00:00,0.10200000000000001,1,3,5.12,0.82,1.88
2013-05-26 04:00:00,0.10400000000000001,1,4,4.66,0.82,2.34
2013-05-26 05:00:00,0.10949999999999999,1,5,4.49,0.81,2.35
2013-05-26 06:00:00,0.10800000000000001,1,6,6.21,0.74,2.85
2013-05-26 07:00:00,0.1055,1,7,10.48,0.56,3.35
2013-05-26 08:00:00,0.11599999999999999,1,8,12.87,0.45,3.94
2013-05-26 09:00:00,0.3275,1,9,14.59,0.39,3.76
2013-05-26 10:00:00,0.301,1,10,15.32,0.39,4.05
2013-05-26 11:00:00,0.30000000000000004,1,11,16.7,0.39,3.97
2013-05-26 12:00:00,0.34650000000000003,1,12,16.62,0.38,3.9
2013-05-26 13:00:00,0.121,1,13,17.57,0.36,3.42
2013-05-26 14:00:00,0.101,1,14,18.46,0.37,3.4
2013-05-26 15:00:00,0.161,1,15,18.82,0.34,3.71
2013-05-26 16:00:00,0.14400000000000002,1,16,18.53,0.35,3.69
2013-05-26 17:00:00,0.8105,1,17,18.73,0.37,3.63
2013-05-26 18:00:00,0.6379999999999999,1,18,17.58,0.39,3.55
2013-05-26 19:00:00,0.22649999999999998,1,19,16.38,0.44,2.97
2013-05-26 20:00:00,0.2925,1,20,14.98,0.49,2.84
2013-05-26 21:00:00,0.5135000000000001,1,21,13.12,0.57,2.96
2013-05-26 22:00:00,0.41450000000000004,1,22,12.47,0.57,3.42
2013-05-26 23:00:00,0.17800000000000002,1,23,11.11,0.62,3.37
2013-05-27 00:00:00,0.178,1,0,8.04,0.67,3.11
2013-05-27 01:00:00,0.172,1,1,7.2,0.7,2.43
2013-05-27 02:00:00,0.11750000000000001,1,2,6.43,0.71,2.4
2013-05-27 03:00:00,0.10750000000000001,1,3,6.23,0.7,2.29
2013-05-27 04:00:00,0.10400000000000001,1,4,4.68,0.77,2.25
2013-05-27 05:00:00,0.10250000000000001,1,5,5.51,0.72,2.81
2013-05-27 06:00:00,0.10250000000000001,1,6,5.86,0.78,3.71
2013-05-27 07:00:00,0.3285,1,7,7.63,0.78,3.71
2013-05-27 08:00:00,0.1115,1,8,12.07,0.63,4.68
2013-05-27 09:00:00,0.3125,1,9,13.84,0.54,5.34
2013-05-27 10:00:00,0.30900000000000005,1,10,15.26,0.52,6.42
2013-05-27 11:00:00,0.3005,1,11,15.86,0.5,7.18
2013-05-27 12:00:00,0.383,1,12,16.64,0.46,7.34
2013-05-27 13:00:00,0.257,1,13,16.88,0.45,7.63
2013-05-27 14:00:00,0.10550000000000001,1,14,17.25,0.39,7.96
2013-05-27 15:00:00,0.86,1,15,17.28,0.4,7.77
2013-05-27 16:00:00,0.4670000000000001,1,16,17.17,0.4,7.35
2013-05-27 17:00:00,0.17149999999999999,1,17,16.27,0.39,6.86
2013-05-27 18:00:00,0.11850000000000001,1,18,15.28,0.43,5.45
2013-05-27 19:00:00,0.1075,1,19,14.57,0.49,3.66
2013-05-27 20:00:00,0.10550000000000001,1,20,13.36,0.56,2.83
2013-05-27 21:00:00,0.10550000000000001,1,21,12.77,0.59,2.83
2013-05-27 22:00:00,0.461,1,22,12.21,0.61,2.83
2013-05-27 23:00:00,0.1925,1,23,12.1,0.62,2.43
2013-05-28 00:00:00,0.1725,0,0,12.13,0.61,2.39
2013-05-28 01:00:00,0.164,0,1,11.76,0.68,2.29
2013-05-28 02:00:00,0.135,0,2,11.26,0.76,1.7
2013-05-28 03:00:00,0.10250000000000001,0,3,10.72,0.84,1.26
2013-05-28 04:00:00,0.10550000000000001,0,4,10.26,0.9,1.25
2013-05-28 05:00:00,0.1105,0,5,10.19,0.91,1.03
2013-05-28 06:00:00,0.1105,0,6,9.29,0.93,1.83
2013-05-28 07:00:00,0.0995,0,7,10.41,0.93,2.45
2013-05-28 08:00:00,0.15800000000000003,0,8,10.88,0.93,2.73
2013-05-28 09:00:00,0.29000000000000004,0,9,11.36,0.93,2.28
2013-05-28 10:00:00,0.21,0,10,11.83,0.91,2.6
2013-05-28 11:00:00,0.11349999999999999,0,11,11.88,0.92,3.64
2013-05-28 12:00:00,0.46449999999999997,0,12,11.75,0.9,2.73
2013-05-28 13:00:00,0.253,0,13,11.32,0.93,2.0
2013-05-28 14:00:00,0.0995,0,14,11.01,0.94,1.69
2013-05-28 15:00:00,0.1045,0,15,11.53,0.89,1.57
2013-05-28 16:00:00,0.13,0,16,11.59,0.86,2.33
2013-05-28 17:00:00,0.3045,0,17,11.59,0.84,2.93
2013-05-28 18:00:00,0.41450000000000004,0,18,11.47,0.85,2.67
2013-05-28 19:00:00,0.795,0,19,10.87,0.84,2.07
2013-05-28 20:00:00,0.3795,0,20,10.36,0.87,1.36
2013-05-28 21:00:00,0.88,0,21,10.22,0.87,1.36
2013-05-28 22:00:00,0.262,0,22,9.12,0.89,1.79
2013-05-28 23:00:00,0.2325,0,23,9.68,0.9,1.31
2013-05-29 00:00:00,0.22450000000000003,0,0,8.68,0.9,1.6
2013-05-29 01:00:00,0.1885,0,1,8.66,0.93,1.45
2013-05-29 02:00:00,0.116,0,2,8.32,0.9,1.81
2013-05-29 03:00:00,0.10700000000000001,0,3,8.27,0.89,1.59
2013-05-29 04:00:00,0.1045,0,4,7.59,0.89,1.7
2013-05-29 05:00:00,0.099,0,5,7.65,0.91,1.72
2013-05-29 06:00:00,0.0995,0,6,8.3,0.9,1.88
2013-05-29 07:00:00,0.23600000000000004,0,7,8.76,0.87,2.29
2013-05-29 08:00:00,0.121,0,8,10.91,0.81,2.4
2013-05-29 09:00:00,0.2815,0,9,11.56,0.8,2.78
2013-05-29 10:00:00,0.17099999999999999,0,10,12.37,0.75,3.14
2013-05-29 11:00:00,0.186,0,11,12.09,0.8,3.55
2013-05-29 12:00:00,0.318,0,12,10.83,0.88,3.39
2013-05-29 13:00:00,0.0985,0,13,10.89,0.88,3.57
2013-05-29 14:00:00,0.10450000000000001,0,14,12.19,0.85,3.84
2013-05-29 15:00:00,0.10650000000000001,0,15,12.26,0.86,3.73
2013-05-29 16:00:00,0.157,0,16,11.64,0.93,3.45
2013-05-29 17:00:00,0.16,0,17,12.42,0.91,3.73
2013-05-29 18:00:00,0.388,0,18,12.79,0.86,3.61
2013-05-29 19:00:00,0.538,0,19,12.76,0.85,3.76
2013-05-29 20:00:00,0.4275,0,20,12.69,0.85,3.18
2013-05-29 21:00:00,0.77,0,21,12.32,0.87,2.88
2013-05-29 22:00:00,0.3625,0,22,11.83,0.91,2.5
2013-05-29 23:00:00,0.1845,0,23,11.92,0.9,2.66
2013-05-30 00:00:00,0.11000000000000001,0,0,11.92,0.88,2.85
2013-05-30 01:00:00,0.11,0,1,11.92,0.88,3.1
2013-05-30 02:00:00,0.1095,0,2,11.84,0.92,3.17
2013-05-30 03:00:00,0.1005,0,3,11.43,0.94,2.85
2013-05-30 04:00:00,0.0995,0,4,11.36,0.94,2.6
2013-05-30 05:00:00,0.097,0,5,10.79,0.97,2.93
2013-05-30 06:00:00,0.098,0,6,10.99,0.96,2.45
2013-05-30 07:00:00,0.14900000000000002,0,7,11.73,0.92,3.5
2013-05-30 08:00:00,0.398,0,8,11.91,0.91,4.01
2013-05-30 09:00:00,0.785,0,9,12.02,0.9,4.59
2013-05-30 10:00:00,0.395,0,10,12.48,0.87,4.18
2013-05-30 11:00:00,0.4455,0,11,13.13,0.84,4.48
2013-05-30 12:00:00,0.1195,0,12,13.87,0.8,4.24
2013-05-30 13:00:00,0.11,0,13,14.23,0.8,4.11
2013-05-30 14:00:00,0.174,0,14,14.69,0.76,4.04
2013-05-30 15:00:00,0.1195,0,15,13.94,0.8,4.52
2013-05-30 16:00:00,0.10950000000000001,0,16,13.89,0.8,4.4
2013-05-30 17:00:00,0.32999999999999996,0,17,13.88,0.8,4.1
2013-05-30 18:00:00,0.21300000000000002,0,18,13.41,0.82,3.9
2013-05-30 19:00:00,0.7874999999999999,0,19,12.94,0.82,3.86
2013-05-30 20:00:00,0.21550000000000002,0,20,12.44,0.84,4.2
2013-05-30 21:00:00,0.217,0,21,12.42,0.82,3.76
2013-05-30 22:00:00,0.201,0,22,11.98,0.84,3.49
2013-05-30 23:00:00,0.22199999999999998,0,23,11.89,0.84,3.38
2013-05-31 00:00:00,0.155,0,0,11.74,0.85,3.25
2013-05-31 01:00:00,0.10450000000000001,0,1,11.35,0.85,3.4
2013-05-31 02:00:00,0.0995,0,2,11.33,0.85,3.66
2013-05-31 03:00:00,0.09949999999999999,0,3,11.27,0.87,3.29
2013-05-31 04:00:00,0.099,0,4,11.31,0.87,3.05
2013-05-31 05:00:00,0.10600000000000001,0,5,11.38,0.87,3.06
2013-05-31 06:00:00,0.10700000000000001,0,6,11.91,0.85,3.29
2013-05-31 07:00:00,0.10200000000000001,0,7,12.42,0.84,3.72
2013-05-31 08:00:00,0.183,0,8,12.56,0.86,4.56
2013-05-31 09:00:00,0.269,0,9,13.53,0.84,4.1
2013-05-31 10:00:00,0.0995,0,10,14.81,0.78,4.31
2013-05-31 11:00:00,0.10650000000000001,0,11,16.73,0.72,4.24
2013-05-31 12:00:00,0.1375,0,12,19.36,0.64,4.54
2013-05-31 13:00:00,0.29350000000000004,0,13,20.42,0.58,4.36
2013-05-31 14:00:00,0.264,0,14,21.09,0.54,4.22
2013-05-31 15:00:00,0.315,0,15,21.68,0.5,3.89
2013-05-31 16:00:00,0.341,0,16,20.89,0.53,3.63
2013-05-31 17:00:00,0.201,0,17,20.57,0.54,3.5
2013-05-31 18:00:00,0.102,0,18,20.02,0.56,3.2
2013-05-31 19:00:00,0.1165,0,19,19.12,0.58,2.75
2013-05-31 20:00:00,0.7815000000000001,0,20,17.93,0.64,1.99
2013-05-31 21:00:00,0.39449999999999996,0,21,17.12,0.69,2.53
2013-05-31 22:00:00,0.3075,0,22,16.55,0.71,3.21
2013-05-31 23:00:00,0.2645,0,23,15.89,0.66,4.1
2013-06-01 00:00:00,0.2385,1,0,14.38,0.72,4.42
2013-06-01 01:00:00,0.249,1,1,13.33,0.76,3.86
2013-06-01 02:00:00,0.21200000000000002,1,2,11.96,0.78,3.51
2013-06-01 03:00:00,0.11349999999999999,1,3,11.46,0.73,3.7
2013-06-01 04:00:00,0.10700000000000001,1,4,10.77,0.73,3.66
2013-06-01 05:00:00,0.10550000000000001,1,5,11.14,0.71,3.61
2013-06-01 06:00:00,0.10300000000000001,1,6,11.41,0.67,4.05
2013-06-01 07:00:00,0.10250000000000001,1,7,12.26,0.66,4.34
2013-06-01 08:00:00,0.1195,1,8,12.54,0.67,4.6
2013-06-01 09:00:00,0.48450000000000004,1,9,13.41,0.66,4.69
2013-06-01 10:00:00,0.33999999999999997,1,10,13.28,0.65,4.56
2013-06-01 11:00:00,0.384,1,11,14.27,0.65,4.43
2013-06-01 12:00:00,0.255,1,12,15.97,0.59,4.63
2013-06-01 13:00:00,0.299,1,13,16.01,0.6,4.44
2013-06-01 14:00:00,0.6385,1,14,16.48,0.57,4.04
2013-06-01 15:00:00,0.15949999999999998,1,15,16.21,0.58,3.65
2013-06-01 16:00:00,0.204,1,16,17.34,0.52,3.27
2013-06-01 17:00:00,0.2235,1,17,17.12,0.54,3.5
2013-06-01 18:00:00,0.181,1,18,16.58,0.58,2.74
2013-06-01 19:00:00,0.733,1,19,16.02,0.55,1.95
2013-06-01 20:00:00,0.2625,1,20,14.46,0.68,1.16
2013-06-01 21:00:00,0.228,1,21,13.86,0.68,0.8
2013-06-01 22:00:00,0.30099999999999993,1,22,13.64,0.64,1.97
2013-06-01 23:00:00,0.2335,1,23,12.61,0.67,2.41
2013-06-02 00:00:00,0.20450000000000002,1,0,11.67,0.72,1.77
2013-06-02 01:00:00,0.15800000000000003,1,1,10.59,0.75,1.73
2013-06-02 02:00:00,0.10149999999999999,1,2,10.49,0.75,1.79
2013-06-02 03:00:00,0.1,1,3,9.04,0.78,2.03
2013-06-02 04:00:00,0.1005,1,4,9.21,0.79,1.62
2013-06-02 05:00:00,0.10200000000000001,1,5,8.97,0.79,2.21
2013-06-02 06:00:00,0.11,1,6,10.86,0.77,2.88
2013-06-02 07:00:00,0.10800000000000001,1,7,12.78,0.66,3.21
2013-06-02 08:00:00,0.179,1,8,15.13,0.56,3.55
2013-06-02 09:00:00,0.3425,1,9,16.23,0.48,3.89
2013-06-02 10:00:00,0.35250000000000004,1,10,16.34,0.49,3.89
2013-06-02 11:00:00,0.494,1,11,17.22,0.48,3.67
2013-06-02 12:00:00,0.429,1,12,16.85,0.44,3.81
2013-06-02 13:00:00,0.4095,1,13,17.87,0.42,3.94
2013-06-02 14:00:00,0.5700000000000001,1,14,17.26,0.43,3.76
2013-06-02 15:00:00,0.17300000000000001,1,15,18.83,0.41,3.53
2013-06-02 16:00:00,0.17049999999999998,1,16,18.04,0.4,3.62
2013-06-02 17:00:00,0.165,1,17,17.65,0.42,3.26
2013-06-02 18:00:00,0.14,1,18,17.05,0.43,3.25
2013-06-02 19:00:00,0.742,1,19,15.5,0.5,3.42
2013-06-02 20:00:00,0.1935,1,20,14.07,0.58,3.12
2013-06-02 21:00:00,0.2535,1,21,12.52,0.73,2.54
2013-06-02 22:00:00,0.261,1,22,11.11,0.76,2.0
2013-06-02 23:00:00,0.1815,1,23,10.31,0.79,1.33
2013-06-03 00:00:00,0.1665,0,0,9.33,0.86,0.42
2013-06-03 01:00:00,0.10200000000000001,0,1,8.4,0.89,0.38
2013-06-03 02:00:00,0.103,0,2,7.86,0.92,0.63
2013-06-03 03:00:00,0.181,0,3,7.24,0.95,0.72
2013-06-03 04:00:00,0.10650000000000001,0,4,7.77,0.95,1.08
2013-06-03 05:00:00,0.10750000000000001,0,5,7.92,0.92,1.44
2013-06-03 06:00:00,0.10400000000000001,0,6,10.17,0.79,1.6
2013-06-03 07:00:00,0.11649999999999999,0,7,12.34,0.67,2.19
2013-06-03 08:00:00,0.29900000000000004,0,8,14.53,0.54,3.41
2013-06-03 09:00:00,0.122,0,9,16.22,0.51,3.85
2013-06-03 10:00:00,0.10850000000000001,0,10,15.92,0.51,4.69
2013-06-03 11:00:00,0.33399999999999996,0,11,17.5,0.46,4.44
2013-06-03 12:00:00,0.14800000000000002,0,12,17.46,0.45,4.16
2013-06-03 13:00:00,0.10700000000000001,0,13,17.84,0.44,4.19
2013-06-03 14:00:00,0.10450000000000001,0,14,18.66,0.44,4.64
2013-06-03 15:00:00,0.11,0,15,18.63,0.46,4.37
2013-06-03 16:00:00,0.11349999999999999,0,16,17.09,0.53,4.95
2013-06-03 17:00:00,0.18000000000000002,0,17,16.9,0.52,5.17
2013-06-03 18:00:00,0.2365,0,18,15.57,0.56,4.76
2013-06-03 19:00:00,0.8675,0,19,14.03,0.58,4.28
2013-06-03 20:00:00,0.27949999999999997,0,20,12.85,0.63,3.91
2013-06-03 21:00:00,0.7915000000000001,0,21,11.69,0.66,3.47
2013-06-03 22:00:00,0.34550000000000003,0,22,10.99,0.68,2.83
2013-06-03 23:00:00,0.21300000000000002,0,23,10.48,0.66,2.53
2013-06-04 00:00:00,0.16299999999999998,0,0,10.13,0.67,1.91
2013-06-04 01:00:00,0.1735,0,1,7.96,0.7,2.35
2013-06-04 02:00:00,0.11550000000000002,0,2,6.98,0.74,2.23
2013-06-04 03:00:00,0.101,0,3,6.76,0.74,2.28
2013-06-04 04:00:00,0.1,0,4,6.1,0.77,2.41
2013-06-04 05:00:00,0.0985,0,5,6.28,0.81,2.51
2013-06-04 06:00:00,0.109,0,6,6.87,0.8,3.6
2013-06-04 07:00:00,0.178,0,7,11.46,0.69,4.14
2013-06-04 08:00:00,0.3285,0,8,13.73,0.58,4.76
2013-06-04 09:00:00,0.49750000000000005,0,9,15.07,0.54,4.8
2013-06-04 10:00:00,0.158,0,10,16.92,0.5,5.3
2013-06-04 11:00:00,0.1325,0,11,17.77,0.46,5.65
2013-06-04 12:00:00,0.098,0,12,18.77,0.43,5.94
2013-06-04 13:00:00,0.3295,0,13,19.27,0.43,6.19
2013-06-04 14:00:00,0.11199999999999999,0,14,19.4,0.43,6.17
2013-06-04 15:00:00,0.0985,0,15,20.07,0.44,6.16
2013-06-04 16:00:00,0.1165,0,16,20.01,0.44,5.67
2013-06-04 17:00:00,0.176,0,17,19.59,0.44,5.35
2013-06-04 18:00:00,0.192,0,18,18.16,0.48,5.46
2013-06-04 19:00:00,0.7855000000000001,0,19,16.91,0.55,4.72
2013-06-04 20:00:00,0.6345,0,20,15.33,0.61,4.02
2013-06-04 21:00:00,0.248,0,21,13.94,0.68,3.55
2013-06-04 22:00:00,0.28400000000000003,0,22,12.47,0.75,3.88
2013-06-04 23:00:00,0.303,0,23,11.13,0.82,3.43
2013-06-05 00:00:00,0.2415,1,0,10.14,0.84,3.51
2013-06-05 01:00:00,0.16,1,1,7.83,0.85,3.21
2013-06-05 02:00:00,0.10450000000000001,1,2,7.59,0.82,3.53
2013-06-05 03:00:00,0.1015,1,3,6.93,0.85,3.67
2013-06-05 04:00:00,0.10149999999999999,1,4,6.8,0.82,3.85
2013-06-05 05:00:00,0.10300000000000001,1,5,6.94,0.82,3.81
2013-06-05 06:00:00,0.108,1,6,7.04,0.82,3.84
2013-06-05 07:00:00,0.10850000000000001,1,7,7.45,0.81,3.78
2013-06-05 08:00:00,0.134,1,8,10.95,0.75,3.78
2013-06-05 09:00:00,0.2895,1,9,12.37,0.7,3.59
2013-06-05 10:00:00,0.271,1,10,14.36,0.65,3.74
2013-06-05 11:00:00,0.2025,1,11,16.27,0.6,3.6
2013-06-05 12:00:00,0.52,1,12,17.78,0.56,3.63
2013-06-05 13:00:00,0.14400000000000002,1,13,18.47,0.55,3.58
2013-06-05 14:00:00,0.1135,1,14,19.03,0.5,3.84
2013-06-05 15:00:00,0.1245,1,15,19.42,0.52,4.29
2013-06-05 16:00:00,0.17149999999999999,1,16,19.64,0.51,4.35
2013-06-05 17:00:00,0.142,1,17,18.98,0.58,4.18
2013-06-05 18:00:00,0.13649999999999998,1,18,17.61,0.62,4.23
2013-06-05 19:00:00,0.14450000000000002,1,19,16.04,0.67,3.7
2013-06-05 20:00:00,0.5935,1,20,14.34,0.73,3.56
2013-06-05 21:00:00,0.18,1,21,13.22,0.78,3.63
2013-06-05 22:00:00,0.2885,1,22,12.04,0.84,3.52
2013-06-05 23:00:00,0.32599999999999996,1,23,11.73,0.83,3.3
2013-06-06 00:00:00,0.3225,0,0,10.87,0.85,3.36
2013-06-06 01:00:00,0.1815,0,1,7.97,0.83,3.93
2013-06-06 02:00:00,0.10900000000000001,0,2,7.16,0.87,3.72
2013-06-06 03:00:00,0.10600000000000001,0,3,6.95,0.86,3.88
2013-06-06 04:00:00,0.10500000000000001,0,4,6.73,0.87,3.44
2013-06-06 05:00:00,0.10200000000000001,0,5,6.66,0.87,3.61
2013-06-06 06:00:00,0.1005,0,6,7.27,0.84,3.95
2013-06-06 07:00:00,0.113,0,7,10.53,0.79,4.23
2013-06-06 08:00:00,0.181,0,8,12.52,0.73,4.11
2013-06-06 09:00:00,0.364,0,9,14.28,0.66,4.44
2013-06-06 10:00:00,0.4515,0,10,16.11,0.6,4.62
2013-06-06 11:00:00,0.3315,0,11,17.94,0.57,4.53
2013-06-06 12:00:00,0.10400000000000001,0,12,19.04,0.57,4.64
2013-06-06 13:00:00,0.1115,0,13,20.03,0.53,4.85
2013-06-06 14:00:00,0.1105,0,14,20.27,0.53,5.14
2013-06-06 15:00:00,0.0995,0,15,20.88,0.53,5.65
2013-06-06 16:00:00,0.10149999999999999,0,16,20.36,0.52,5.63
2013-06-06 17:00:00,0.27649999999999997,0,17,19.79,0.49,5.85
2013-06-06 18:00:00,0.15700000000000003,0,18,18.72,0.51,5.17
2013-06-06 19:00:00,0.564,0,19,17.63,0.56,4.99
2013-06-06 20:00:00,0.16099999999999998,0,20,16.82,0.53,4.43
2013-06-06 21:00:00,0.1805,0,21,15.66,0.6,3.74
2013-06-06 22:00:00,0.1805,0,22,14.08,0.65,3.93
2013-06-06 23:00:00,0.15750000000000003,0,23,12.69,0.69,4.01
2013-06-07 00:00:00,0.15,0,0,11.7,0.74,3.71
2013-06-07 01:00:00,0.11,0,1,10.76,0.76,3.58
2013-06-07 02:00:00,0.109,0,2,10.55,0.77,3.41
2013-06-07 03:00:00,0.10400000000000001,0,3,10.5,0.77,3.24
2013-06-07 04:00:00,0.1,0,4,10.02,0.8,3.52
2013-06-07 05:00:00,0.099,0,5,10.55,0.78,3.77
2013-06-07 06:00:00,0.09949999999999999,0,6,10.17,0.86,4.39
2013-06-07 07:00:00,0.21850000000000003,0,7,11.03,0.84,4.55
2013-06-07 08:00:00,0.544,0,8,13.3,0.72,4.9
2013-06-07 09:00:00,0.28,0,9,15.64,0.63,5.36
2013-06-07 10:00:00,0.1075,0,10,17.3,0.59,5.18
2013-06-07 11:00:00,0.097,0,11,17.82,0.56,4.53
2013-06-07 12:00:00,0.636,0,12,18.73,0.54,4.17
2013-06-07 13:00:00,0.2515,0,13,18.65,0.54,3.87
2013-06-07 14:00:00,0.1935,0,14,18.71,0.53,4.7
2013-06-07 15:00:00,0.477,0,15,18.76,0.57,5.18
2013-06-07 16:00:00,0.6739999999999999,0,16,19.64,0.53,5.43
2013-06-07 17:00:00,0.1325,0,17,19.17,0.54,5.73
2013-06-07 18:00:00,0.251,0,18,18.14,0.55,5.09
2013-06-07 19:00:00,0.5735000000000001,0,19,17.0,0.57,4.69
2013-06-07 20:00:00,0.20450000000000002,0,20,15.89,0.61,4.47
2013-06-07 21:00:00,0.183,0,21,14.64,0.65,4.03
2013-06-07 22:00:00,0.181,0,22,13.51,0.68,3.74
2013-06-07 23:00:00,0.174,0,23,11.66,0.75,4.09
2013-06-08 00:00:00,0.1775,1,0,10.63,0.79,4.05
2013-06-08 01:00:00,0.14,1,1,7.99,0.83,3.99
2013-06-08 02:00:00,0.11449999999999999,1,2,7.29,0.85,4.34
2013-06-08 03:00:00,0.10300000000000001,1,3,6.88,0.85,4.19
2013-06-08 04:00:00,0.099,1,4,7.3,0.82,4.51
2013-06-08 05:00:00,0.1,1,5,7.49,0.82,4.47
2013-06-08 06:00:00,0.113,1,6,10.38,0.78,5.54
2013-06-08 07:00:00,0.10900000000000001,1,7,10.84,0.78,6.0
2013-06-08 08:00:00,0.1155,1,8,11.66,0.74,5.76
2013-06-08 09:00:00,0.2955,1,9,13.47,0.68,6.05
2013-06-08 10:00:00,0.3115,1,10,14.09,0.63,6.15
2013-06-08 11:00:00,0.2095,1,11,15.15,0.6,5.85
2013-06-08 12:00:00,0.1435,1,12,15.86,0.57,5.89
2013-06-08 13:00:00,0.14650000000000002,1,13,16.29,0.56,6.1
2013-06-08 14:00:00,0.3765,1,14,16.7,0.54,6.14
2013-06-08 15:00:00,0.3165,1,15,17.06,0.55,6.49
2013-06-08 16:00:00,0.3285,1,16,16.61,0.55,6.3
2013-06-08 17:00:00,0.1955,1,17,16.04,0.57,6.46
2013-06-08 18:00:00,0.176,1,18,14.96,0.62,5.69
2013-06-08 19:00:00,0.5595,1,19,13.88,0.64,5.64
2013-06-08 20:00:00,0.16250000000000003,1,20,12.84,0.68,5.57
2013-06-08 21:00:00,0.1695,1,21,12.31,0.71,5.66
2013-06-08 22:00:00,0.1595,1,22,12.16,0.74,5.87
2013-06-08 23:00:00,0.177,1,23,11.37,0.75,5.15
2013-06-09 00:00:00,0.17450000000000002,1,0,11.24,0.76,5.05
2013-06-09 01:00:00,0.16949999999999998,1,1,11.21,0.76,4.52
2013-06-09 02:00:00,0.16,1,2,10.78,0.8,4.74
2013-06-09 03:00:00,0.10500000000000001,1,3,10.73,0.78,4.99
2013-06-09 04:00:00,0.101,1,4,10.29,0.78,5.04
2013-06-09 05:00:00,0.101,1,5,10.72,0.76,4.86
2013-06-09 06:00:00,0.11,1,6,10.76,0.76,4.99
2013-06-09 07:00:00,0.11,1,7,10.89,0.76,5.13
2013-06-09 08:00:00,0.10999999999999999,1,8,10.91,0.78,5.19
2013-06-09 09:00:00,0.1295,1,9,11.36,0.76,5.1
2013-06-09 10:00:00,0.10700000000000001,1,10,11.96,0.75,5.1
2013-06-09 11:00:00,0.1005,1,11,12.44,0.73,5.3
2013-06-09 12:00:00,0.154,1,12,12.81,0.71,5.32
2013-06-09 13:00:00,0.437,1,13,13.42,0.69,5.07
2013-06-09 14:00:00,0.15999999999999998,1,14,13.67,0.66,4.59
2013-06-09 15:00:00,0.243,1,15,13.74,0.66,4.49
2013-06-09 16:00:00,0.2605,1,16,14.17,0.62,4.62
2013-06-09 17:00:00,0.28650000000000003,1,17,14.11,0.63,4.34
2013-06-09 18:00:00,0.346,1,18,13.59,0.65,4.14
2013-06-09 19:00:00,0.6005,1,19,13.46,0.65,3.65
2013-06-09 20:00:00,0.1685,1,20,12.97,0.66,3.25
2013-06-09 21:00:00,0.16749999999999998,1,21,12.67,0.66,2.99
2013-06-09 22:00:00,0.1675,1,22,12.19,0.68,2.63
2013-06-09 23:00:00,0.148,1,23,11.77,0.66,2.89
2013-06-10 00:00:00,0.14350000000000002,0,0,11.23,0.68,2.66
2013-06-10 01:00:00,0.14100000000000001,0,1,10.83,0.69,2.37
2013-06-10 02:00:00,0.10800000000000001,0,2,10.77,0.71,2.23
2013-06-10 03:00:00,0.10450000000000001,0,3,10.66,0.72,1.72
2013-06-10 04:00:00,0.179,0,4,10.62,0.72,1.62
2013-06-10 05:00:00,0.10500000000000001,0,5,10.61,0.73,1.6
2013-06-10 06:00:00,0.10600000000000001,0,6,10.69,0.72,1.72
2013-06-10 07:00:00,0.1225,0,7,10.81,0.71,2.1
2013-06-10 08:00:00,0.324,0,8,10.89,0.72,1.93
2013-06-10 09:00:00,0.1585,0,9,11.44,0.7,1.56
2013-06-10 10:00:00,0.10200000000000001,0,10,11.97,0.67,1.34
2013-06-10 11:00:00,0.288,0,11,12.43,0.64,1.83
2013-06-10 12:00:00,0.29000000000000004,0,12,12.71,0.63,1.75
2013-06-10 13:00:00,0.098,0,13,13.51,0.65,2.28
2013-06-10 14:00:00,0.10500000000000001,0,14,13.73,0.64,2.34
