Năm,Giờ,Ttb,thứ,Tháng,Ngày,Tmin,Tmax,Lm,Angay_hc,Angay_hc,,,Pmax_hc,Amax_hc,Ptb,Atb,Pmax,Amax,A/2,Pmax,"Train, Valid, Test",,,,,,,,,,,
2020,,,,5,15,20.2,34.0,0.01,111440,,,,,,,,,,107367.1763,,,,,,,,,,,,,
2020,,,,5,16,21.9,33.3,0.01,96636,,,,,,,,,,118870.7084,,,,,,,,,,,,,
2020,,,,5,17,22.4,30.6,12.8,81238,,,,,,,,,,115251.7632,,,,,,,,,,,,,
2020,,,,5,18,22.5,33.9,0.01,91212,,,,,,,,,,112919.632,,,,,,,,,,,,,
2020,,,,5,19,24.1,33.2,0.01,92208,,,,,,,,,,109655.6668,,,,,,,,,,,,,
2020,,,,5,20,23.9,34.3,0.01,98362,,,,,,,,,,104826.1957,,,,,,,,,,,,,
2020,,,,5,21,23.8,32.2,0.01,84524,,,,,,,,,,115682.8632,,,,,,,,,,,,,
2020,,,,5,22,23.2,34.4,0.01,85574,,,,,,,,,,105931.517,,,,,,,,,,,,,
2020,,,,5,23,22.6,32.5,23.5,78356,,,,,,,,,,110053.5126,,,,,,,,,,,,,
2020,,,,5,24,22.0,30.7,46.3,80567,,,,,,,,,,94935.851,,,,,,,,,,,,,
2020,,,,5,25,23.2,32.0,0.4,81570,,,,,,,,,,91576.68064,,,,,,,,,,,,,
2020,,,,5,26,23.1,33.2,0.01,84814,,,,,,,,,,90903.04824,,,,,,,,,,,,,
2020,,,,5,27,23.4,33.0,2.4,75640,,,,,,,,,,82499.45235,,,,,,,,,,,,,
2020,,,,5,28,22.5,32.2,0.4,78623,,,,,,,,,,104017.6346,,,,,,,,,,,,,
2020,,,,5,29,23.7,29.0,20.9,76059,,,,,,,,,,111367.9545,,,,,,,,,,,,,
2020,,,,5,30,21.6,32.2,0.01,77683,,,,,,,,,,102183.5217,,,,,,,,,,,,,
2020,,,,5,31,21.3,32.4,0.01,83863,,,,,,,,,,,,,,,,,,,,82830.97843,,,
2020,,,,6,1,21.9,32.1,7.3,82159,,,,,,,,,,,,,,,,,,,,73702.29152,,,
2020,,,,6,2,21.3,32.5,0.2,82183,,,,,,,,,,,,,,,,,,,,79178.6511,,,
2020,,,,6,3,21.0,32.8,0.01,83602,,,,,,,,,,,,,,,,,,,,73987.23183,,,
2020,,,,6,4,23.9,32.5,0.01,80576,,,,,,,,,,,,,,,,,,,,70300.26652,,,
2020,,,,6,5,23.0,32.2,0.01,79039,,,,,,,,,,,,,,,,,,,,73055.07596,,,
2020,,,,6,6,23.2,32.5,0.01,80625,,,,,,,,,,,,,,,,,,,,69579.73217,,,
2020,,,,6,7,24.0,32.2,0.01,82058,,,,,,,,,,,,,,,,,,,,73527.18598,,,
2020,,,,6,8,22.0,33.2,0.01,85857,,,,,,,,,,,,,,,,,,,,74196.30227,,,
2020,,,,6,9,22.2,34.5,0.01,88140,,,,,,,,,,,,,,,,,,,,85217.33597,,,
2020,,,,6,10,22.2,34.7,0.01,83195,,,,,,,,,,,,,,,,,,,,82877.56295,,,
2020,,,,6,11,21.4,32.3,0.01,77182,,,,,,,,,,,,,,,,,,,,86663.24644,,,
2020,,,,6,12,23.5,33.5,0.01,80769,,,,,,,,,,,,,,,,,,,,93381.67883,,,
2020,,,,6,13,22.6,32.3,0.01,81325,,,,,,,,,,,,,,,,,,,,89306.34039,,,
2020,,,,6,14,22.5,32.2,0.01,79223,,,,,,,,,,,,,,,,,,,,102024.3793,,,
2020,,,,6,15,22.5,28.3,0.01,74465,,,,,,,,,,,,,,,,,,,,95033.46234,,,
2020,,,,6,16,22.1,30.1,2.2,71642,,,,,,,,,,,,,,,,,,,,95291.69772,,,
2020,,,,6,17,21.7,29.0,37.4,72647,,,,,,,,,,,,,,,,,,,,94668.78303,,,
2020,,,,6,18,22.0,30.1,1.3,63528,,,,,,,,,,,,,,,,,,,,91419.42357,,,
2020,,,,6,19,22.2,30.7,0.01,80793,,,,,,,,,,,,,,,,,,,,87505.2814,,,
2020,,,,6,20,23.0,31.6,0.01,77856,,,,,,,,,,,,,,,,,,,,90144.75881,,,
2020,,,,6,21,22.2,31.7,0.3,72095,,,,,,,,,,,,,,,,,,,,84861.71279,,,
2020,,,,6,22,21.7,32.5,0.01,74278,,,,,,,,,,,,,,,,,,,,77762.12609,,,
2020,,,,6,23,22.2,32.2,0.01,78295,,,,,,,,,,,,,,,,,,,,80471.89481,,,
2020,,,,6,24,22.2,33.3,0.01,80738,,,,,,,,,,,,,,,,,,,,79649.73393,,,
2020,,,,6,25,23.3,32.2,0.01,77085,,,,,,,,,,,,,,,,,,,,77483.24588,,,
2020,,,,6,26,21.8,32.3,1.5,75059,,,,,,,,,,,,,,,,,,,,73288.19831,,,
2020,,,,6,27,23.0,31.2,4.7,75066,,,,,,,,,,,,,,,,,,,,73896.88284,,,
2020,,,,6,28,22.0,31.0,1.0,71743,,,,,,,,,,,,,,,,,,,,70360.78913,,,
2020,,,,6,29,22.8,28.1,4.4,75205,,,,,,,,,,,,,,,,,,,,73650.01627,,,
2020,,,,6,30,22.1,26.2,1.6,78667,,,,,,,,,,,,,,,,,,,,74187.89236,,,
2020,,,,7,1,22.8,27.3,9.6,69078,,,,,,,,,,,,,,,,,,,,69348.31179,,,
2020,,,,7,2,22.3,29.2,14.3,69360,,,,,,,,,,,,,,,,,,,,65847.45271,,,
2020,,,,7,3,22.5,29.0,9.2,70152,,,,,,,,,,,,,,,,,,,,65742.6039,,,
2020,,,,7,4,23.0,30.2,1.7,68354,,,,,,,,,,,,,,,,,,,,62595.2859,,,
2020,,,,7,5,22.3,32.1,0.01,71693,,,,,,,,,,,,,,,,,,,,63021.52885,,,
2020,,,,7,6,22.3,29.8,4.5,74227,,,,,,,,,,,,,,,,,,,,63153.32326,,,
2020,,,,7,7,22.2,31.0,3.4,74186,,,,,,,,,,,,,,,,,,,,62719.24957,,,
2020,,,,7,8,22.0,32.3,11.5,76380,,,,,,,,,,,,,,,,,,,,67629.63861,,,
2020,,,,7,9,22.9,31.3,0.01,75387,,,,,,,,,,,,,,,,,,,,68844.24856,,,
2020,,,,7,10,22.5,32.4,0.01,76667,,,,,,,,,,,,,,,,,,,,71380.92766,,,
2020,,,,7,11,24.0,32.1,0.01,77685,,,,,,,,,,,,,,,,,,,,76410.99216,,,
2020,,,,7,12,23.0,31.4,0.01,76236,,,,,,,,,,,,,,,,,,,,73118.23738,,,
2020,,,,7,13,22.3,31.0,6.1,74037,,,,,,,,,,,,,,,,,,,,76586.25483,,,
2020,,,,7,14,22.1,30.8,0.01,74603,,,,,,,,,,,,,,,,,,,,79299.16495,,,
2020,,,,7,15,21.3,32.0,0.01,75775,,,,,,,,,,,,,,,,,,,,73351.15757,,,
2020,,,,7,16,22.6,30.8,6.8,77270,,,,,,,,,,,,,,,,,,,,81407.52039,,,
2020,,,,7,17,21.3,30.5,1.4,71372,,,,,,,,,,,,,,,,,,,,79267.33835,,,
2020,,,,7,18,22.0,30.8,0.01,72272,,,,,,,,,,,,,,,,,,,,82559.00113,,,
2020,,,,7,19,21.9,32.0,0.01,71681,,,,,,,,,,,,,,,,,,,,83202.95338,,,
2020,,,,7,20,21.2,32.6,52.6,68165,,,,,,,,,,,,,,,,,,,,83067.80554,,,
2020,,,,7,21,21.2,30.4,7.1,70090,,,,,,,,,,,,,,,,,,,,83022.15328,,,
2020,,,,7,22,22.7,31.3,0.01,73118,,,,,,,,,,,,,,,,,,,,82453.4611,,,
2020,,,,7,23,22.3,32.0,0.01,72893,,,,,,,,,,,,,,,,,,,,79095.60796,,,
2020,,,,7,24,22.2,32.0,0.01,70220,,,,,,,,,,,,,,,,,,,,76333.58696,,,
2020,,,,7,25,23.0,32.1,0.01,73859,,,,,,,,,,,,,,,,,,,,72752.9705,,,
2020,,,,7,26,21.4,32.2,0.01,71300,,,,,,,,,,,,,,,,,,,,73494.86765,,,
2020,,,,7,27,22.2,31.4,0.01,72005,,,,,,,,,,,,,,,,,,,,68899.5331,,,
2020,,,,7,28,21.5,32.7,0.01,72906,,,,,,,,,,,,,,,,,,,,68751.28309,,,
2020,,,,7,29,23.5,32.0,0.01,75536,,,,,,,,,,,,,,,,,,,,66753.1101,,,
2020,,,,7,30,22.1,31.2,18.6,75163,,,,,,,,,,,,,,,,,,,,68546.67079,,,
2020,,,,7,31,21.2,26.2,28.3,73373,,,,,,,,,,,,,,,,,,,,63676.7468,,,
2020,,,,8,1,22.2,25.3,27.0,70631,,,,,,,,,,,,,,,,,,,,69478.81108,,,
2020,,,,8,2,22.1,28.0,88.2,71825,,,,,,,,,,,,,,,,,,,,67627.50958,,,
2020,,,,8,3,22.4,28.4,14.9,72443,,,,,,,,,,,,,,,,,,,,63084.72982,,,
2020,,,,8,4,22.3,28.1,39.3,72811,,,,,,,,,,,,,,,,,,,,61842.46669,,,
2020,,,,8,5,22.2,29.2,0.3,72843,,,,,,,,,,,,,,,,,,,,63690.24636,,,
2020,,,,8,6,22.5,32.1,13.3,73256,,,,,,,,,,,,,,,,,,,,63116.46391,,,
2020,,,,8,7,22.4,30.0,5.4,74318,,,,,,,,,,,,,,,,,,,,63425.49483,,,
2020,,,,8,8,22.4,28.6,4.3,71032,,,,,,,,,,,,,,,,,,,,63135.61012,,,
2020,,,,8,9,22.3,30.3,0.2,70001,,,,,,,,,,,,,,,,,,,,65451.31794,,,
2020,,,,8,10,23.0,28.1,13.4,74432,,,,,,,,,,,,,,,,,,,,65248.34132,,,
2020,,,,8,11,22.5,29.1,17.5,72753,,,,,,,,,,,,,,,,,,,,67212.85989,,,
2020,,,,8,12,23.1,28.7,9.0,73027,,,,,,,,,,,,,,,,,,,,70575.08783,,,
2020,,,,8,13,22.9,28.1,17.5,71971,,,,,,,,,,,,,,,,,,,,71814.30454,,,
2020,,,,8,14,22.0,28.2,2.5,70586,,,,,,,,,,,,,,,,,,,,77827.17219,,,
2020,,,,8,15,22.4,31.2,1.5,70440,,,,,,,,,,,,,,,,,,,,74822.83059,,,
2020,,,,8,16,22.0,31.4,0.01,68992,,,,,,,,,,,,,,,,,,,,74830.08489,,,
2020,,,,8,17,22.2,30.3,0.01,72139,,,,,,,,,,,,,,,,,,,,73919.99585,,,
2020,,,,8,18,20.3,32.2,0.01,75441,,,,,,,,,,,,,,,,,,,,76411.88157,,,
2020,,,,8,19,21.1,28.5,50.4,72325,,,,,,,,,,,,,,,,,,,,59905.48063,,,
2020,,,,8,20,22.4,26.7,58.1,73377,,,,,,,,,,,,,,,,,,,,74394.03942,,,
2020,,,,8,21,22.1,29.3,4.6,71744,,,,,,,,,,,,,,,,,,,,69992.26984,,,
2020,,,,8,22,21.9,30.2,2.6,71186,,,,,,,,,,,,,,,,,,,,70042.60437,,,
2020,,,,8,23,22.0,30.3,0.01,65907,,,,,,,,,,,,,,,,,,,,68778.65842,,,
2020,,,,8,24,21.8,30.5,0.2,70063,,,,,,,,,,,,,,,,,,,,66537.90035,,,
2020,,,,8,25,21.5,32.2,0.01,74219,,,,,,,,,,,,,,,,,,,,68041.90079,,,
2020,,,,8,26,22.2,32.3,0.01,75727,,,,,,,,,,,,,,,,,,,,64225.012,,,
2020,,,,8,27,23.3,27.1,13.1,88875,,,,,,,,,,,,,,,,,,,,66735.08803,,,
2020,,,,8,28,22.3,27.0,6.1,72526,,,,,,,,,,,,,,,,,,,,62466.21763,,,
2020,,,,8,29,21.7,31.4,0.01,72076,,,,,,,,,,,,,,,,,,,,61416.66956,,,
2020,,,,8,30,22.1,30.3,0.01,72538,,,,,,,,,,,,,,,,,,,,67448.44871,,,
2020,,,,8,31,21.7,31.9,0.2,72520,,,,,,,,,,,,,,,,,,,,54807.03582,,,
2020,,,,9,1,21.6,31.5,10.0,72433,,,,,,,,,,,,,,,,,,,,117369.6786,,,
2020,,,,9,2,20.6,30.2,14.0,69457,,,,,,,,,,,,,,,,,,,,72702.7738,,,
2020,,,,9,3,22.1,31.6,0.7,90168,,,,,,,,,,,,,,,,,,,,59773.70794,,,
2020,,,,9,4,22.0,31.5,3.0,72938,,,,,,,,,,,,,,,,,,,,61484.04408,,,
2020,,,,9,5,22.4,32.0,0.01,74195,,,,,,,,,,,,,,,,,,,,64954.83343,,,
2020,,,,9,6,21.4,31.0,4.3,71646,,,,,,,,,,,,,,,,,,,,63467.93017,,,
2020,,,,9,7,21.5,31.3,2.8,73364,,,,,,,,,,,,,,,,,,,,62557.5925,,,
2020,,,,9,8,21.3,32.3,0.2,72580,,,,,,,,,,,,,,,,,,,,61495.3733,,,
2020,,,,9,9,22.2,33.3,1.4,71254,,,,,,,,,,,,,,,,,,,,66038.99888,,,
2020,,,,9,10,21.2,31.9,0.2,72704,,,,,,,,,,,,,,,,,,,,65557.11968,,,
2020,,,,9,11,22.2,31.0,0.01,73198,,,,,,,,,,,,,,,,,,,,64018.6148,,,
2020,,,,9,12,22.6,31.3,6.8,73064,,,,,,,,,,,,,,,,,,,,65334.85742,,,
2020,,,,9,13,21.3,32.0,1.7,72316,,,,,,,,,,,,,,,,,,,,63135.48329,,,
2020,,,,9,14,21.2,32.3,16.2,72508,,,,,,,,,,,,,,,,,,,,65600.6579,,,
2020,,,,9,15,21.3,30.7,0.2,73109,,,,,,,,,,,,,,,,,,,,66744.47629,,,
2020,,,,9,16,22.2,30.6,0.9,74421,,,,,,,,,,,,,,,,,,,,61905.77831,,,
2020,,,,9,17,22.8,26.3,14.8,74554,,,,,,,,,,,,,,,,,,,,71799.94205,,,
2020,,,,9,18,21.2,22.4,24.0,70614,,,,,,,,,,,,,,,,,,,,47473.87717,,,
2020,,,,9,19,21.6,26.0,13.0,65975,,,,,,,,,,,,,,,,,,,,51174.59431,,,
2020,,,,9,20,21.4,27.2,0.6,67511,,,,,,,,,,,,,,,,,,,,58696.52791,,,
2020,,,,9,21,22.2,31.0,36.4,71944,,,,,,,,,,,,,,,,,,,,59547.48658,,,
2020,,,,9,22,21.8,31.1,1.5,71292,,,,,,,,,,,,,,,,,,,,58435.62513,,,
2020,,,,9,23,22.1,31.2,7.8,69146,,,,,,,,,,,,,,,,,,,,58765.86354,,,
2020,,,,9,24,21.2,30.7,0.01,69683,,,,,,,,,,,,,,,,,,,,64504.76733,,,
2020,,,,9,25,22.1,31.0,0.01,70220,,,,,,,,,,,,,,,,,,,,63775.02122,,,
2020,,,,9,26,22.1,27.0,12.0,67870,,,,,,,,,,,,,,,,,,,,58629.03113,,,
2020,,,,9,27,21.3,28.4,0.01,69182,,,,,,,,,,,,,,,,,,,,61600.41672,,,
2020,,,,9,28,21.0,31.9,0.01,70316,,,,,,,,,,,,,,,,,,,,60912.23619,,,
2020,,,,9,29,22.1,28.3,5.5,68559,,,,,,,,,,,,,,,,,,,,57889.27506,,,
2020,,,,9,30,22.2,29.3,0.01,70488,,,,,,,,,,,,,,,,,,,,62785.77904,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80093.73137,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76162.483,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70408.03863,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68049.01441,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65865.99935,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62417.78589,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60979.82834,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62647.80559,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65841.46324,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62215.58017,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60001.23861,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58909.65568,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63519.41054,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59298.56164,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60025.9462,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59006.62892,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58130.49761,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31547.77378,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60462.1193,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65538.96529,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53858.86733,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61222.28205,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59490.27535,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60629.25014,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62264.42353,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56695.11297,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65313.36424,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67430.49693,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60377.15798,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63869.73249,,,
