,datetime,hour,scheduling,acorn,apparentTemperature,humidity,windSpeed 
6053,2013-06-22 07:00:00,2,1,1,12.68,0.94,6.55
6054,2013-06-22 08:00:00,2,1,1,13.32,0.93,6.57
6055,2013-06-22 09:00:00,2,1,1,14.52,0.89,7.16
6056,2013-06-22 10:00:00,2,1,1,17.08,0.77,7.97
6057,2013-06-22 11:00:00,2,1,1,16.32,0.73,8.91
6058,2013-06-22 12:00:00,2,1,1,17.54,0.68,7.78
6059,2013-06-22 13:00:00,2,1,1,16.74,0.68,8.19
6060,2013-06-22 14:00:00,2,1,1,15.77,0.74,7.96
6061,2013-06-22 15:00:00,2,1,1,16.06,0.74,8.27
6062,2013-06-22 16:00:00,3,1,1,15.74,0.71,8.11
6063,2013-06-22 17:00:00,3,1,1,15.29,0.73,7.93
6064,2013-06-22 18:00:00,3,1,1,15.12,0.74,7.64
6065,2013-06-22 19:00:00,3,1,1,14.73,0.75,7.2
6066,2013-06-22 20:00:00,3,1,1,14.17,0.76,6.7
6067,2013-06-22 21:00:00,3,1,1,14.01,0.78,6.2
6068,2013-06-22 22:00:00,2,1,1,13.31,0.87,6.08
6069,2013-06-22 23:00:00,2,1,1,13.62,0.81,5.83
6070,2013-06-23 00:00:00,1,1,1,13.59,0.82,5.95
6071,2013-06-23 01:00:00,1,1,1,13.53,0.84,6.06
6072,2013-06-23 02:00:00,1,1,1,13.07,0.87,6.25
6073,2013-06-23 03:00:00,1,1,1,13.16,0.9,5.61
6074,2013-06-23 04:00:00,1,1,1,13.16,0.9,5.81
6075,2013-06-23 05:00:00,1,1,1,13.28,0.89,5.45
6076,2013-06-23 06:00:00,1,1,1,14.27,0.83,6.1
6077,2013-06-23 07:00:00,2,1,1,14.86,0.78,6.87
6078,2013-06-23 08:00:00,2,1,1,15.93,0.72,6.97
6079,2013-06-23 09:00:00,2,1,1,15.78,0.71,6.84
6080,2013-06-23 10:00:00,2,1,1,16.21,0.66,7.72
6081,2013-06-23 11:00:00,2,1,1,16.4,0.64,7.71
6082,2013-06-23 12:00:00,2,1,1,16.49,0.63,8.23
6083,2013-06-23 13:00:00,2,1,1,16.51,0.63,7.73
6084,2013-06-23 14:00:00,2,1,1,16.46,0.65,7.41
6085,2013-06-23 15:00:00,2,1,1,16.42,0.65,7.52
6086,2013-06-23 16:00:00,3,1,1,16.44,0.65,7.74
6087,2013-06-23 17:00:00,3,1,1,16.24,0.66,7.43
6088,2013-06-23 18:00:00,3,1,1,15.73,0.68,6.87
6089,2013-06-23 19:00:00,3,1,1,15.24,0.72,5.74
6090,2013-06-23 20:00:00,3,1,1,12.92,0.87,5.56
6091,2013-06-23 21:00:00,3,1,1,12.62,0.85,4.87
6092,2013-06-23 22:00:00,2,1,1,12.63,0.84,5.32
6093,2013-06-23 23:00:00,2,1,1,12.51,0.76,5.26
6094,2013-06-24 00:00:00,1,0,1,11.29,0.81,5.36
6095,2013-06-24 01:00:00,1,0,1,11.18,0.79,5.4
6096,2013-06-24 02:00:00,1,0,1,11.44,0.79,4.93
6097,2013-06-24 03:00:00,1,0,1,10.62,0.77,4.87
6098,2013-06-24 04:00:00,1,0,1,11.33,0.77,5.11
6099,2013-06-24 05:00:00,1,0,1,11.37,0.75,5.15
6100,2013-06-24 06:00:00,1,0,1,11.39,0.75,4.87
6101,2013-06-24 07:00:00,2,0,1,11.62,0.74,5.68
6102,2013-06-24 08:00:00,2,0,1,12.53,0.71,5.22
6103,2013-06-24 09:00:00,2,0,1,13.29,0.66,5.65
6104,2013-06-24 10:00:00,2,0,1,13.74,0.62,4.89
6105,2013-06-24 11:00:00,2,0,1,14.17,0.6,4.98
6106,2013-06-24 12:00:00,2,0,1,14.34,0.58,4.63
6107,2013-06-24 13:00:00,2,0,1,15.09,0.55,4.38
6108,2013-06-24 14:00:00,2,0,1,15.28,0.58,4.37
6109,2013-06-24 15:00:00,2,0,1,15.2,0.6,4.0
6110,2013-06-24 16:00:00,3,0,1,16.1,0.52,3.77
6111,2013-06-24 17:00:00,3,0,1,15.66,0.57,3.35
6112,2013-06-24 18:00:00,3,0,1,15.58,0.54,2.88
6113,2013-06-24 19:00:00,3,0,1,15.44,0.55,2.33
6114,2013-06-24 20:00:00,3,0,1,15.13,0.57,1.85
6115,2013-06-24 21:00:00,3,0,1,14.38,0.62,1.33
6116,2013-06-24 22:00:00,2,0,1,14.06,0.64,1.6
6117,2013-06-24 23:00:00,2,0,1,13.54,0.67,1.55
6118,2013-06-25 00:00:00,1,0,1,12.49,0.69,1.31
6119,2013-06-25 01:00:00,1,0,1,11.88,0.69,1.64
6120,2013-06-25 02:00:00,1,0,1,11.8,0.69,1.77
6121,2013-06-25 03:00:00,1,0,1,11.26,0.73,1.67
6122,2013-06-25 04:00:00,1,0,1,11.27,0.71,1.68
6123,2013-06-25 05:00:00,1,0,1,11.56,0.72,1.48
6124,2013-06-25 06:00:00,1,0,1,12.37,0.69,1.61
6125,2013-06-25 07:00:00,2,0,1,13.51,0.68,1.57
6126,2013-06-25 08:00:00,2,0,1,14.71,0.61,2.23
6127,2013-06-25 09:00:00,2,0,1,15.89,0.55,2.21
6128,2013-06-25 10:00:00,2,0,1,16.66,0.51,2.43
6129,2013-06-25 11:00:00,2,0,1,17.44,0.47,2.74
6130,2013-06-25 12:00:00,2,0,1,17.73,0.46,2.7
6131,2013-06-25 13:00:00,2,0,1,17.89,0.44,3.21
6132,2013-06-25 14:00:00,2,0,1,18.73,0.43,2.47
6133,2013-06-25 15:00:00,2,0,1,18.69,0.43,2.8
6134,2013-06-25 16:00:00,3,0,1,18.76,0.43,2.88
6135,2013-06-25 17:00:00,3,0,1,18.62,0.46,2.67
6136,2013-06-25 18:00:00,3,0,1,18.57,0.44,2.24
6137,2013-06-25 19:00:00,3,0,1,18.02,0.43,2.27
6138,2013-06-25 20:00:00,3,0,1,16.86,0.52,1.37
6139,2013-06-25 21:00:00,3,0,1,15.66,0.57,0.72
6140,2013-06-25 22:00:00,2,0,1,13.73,0.69,0.6
6141,2013-06-25 23:00:00,2,0,1,12.85,0.74,0.6
6142,2013-06-26 00:00:00,1,0,1,12.16,0.74,0.89
6143,2013-06-26 01:00:00,1,0,1,11.55,0.78,0.86
6144,2013-06-26 02:00:00,1,0,1,10.47,0.83,0.61
6145,2013-06-26 03:00:00,1,0,1,10.14,0.89,0.96
6146,2013-06-26 04:00:00,1,0,1,10.55,0.89,1.53
6147,2013-06-26 05:00:00,1,0,1,11.69,0.84,1.64
6148,2013-06-26 06:00:00,1,0,1,12.66,0.8,1.64
6149,2013-06-26 07:00:00,2,0,1,13.74,0.77,1.51
6150,2013-06-26 08:00:00,2,0,1,15.54,0.68,1.64
6151,2013-06-26 09:00:00,2,0,1,16.54,0.64,1.84
6152,2013-06-26 10:00:00,2,0,1,17.49,0.6,2.66
6153,2013-06-26 11:00:00,2,0,1,19.15,0.52,1.94
6154,2013-06-26 12:00:00,2,0,1,20.03,0.49,2.44
6155,2013-06-26 13:00:00,2,0,1,20.61,0.43,2.95
6156,2013-06-26 14:00:00,2,0,1,20.26,0.45,3.14
6157,2013-06-26 15:00:00,2,0,1,20.37,0.45,3.39
6158,2013-06-26 16:00:00,3,0,1,20.26,0.46,4.12
6159,2013-06-26 17:00:00,3,0,1,20.19,0.46,4.02
6160,2013-06-26 18:00:00,3,0,1,20.07,0.49,3.71
6161,2013-06-26 19:00:00,3,0,1,19.41,0.49,3.47
6162,2013-06-26 20:00:00,3,0,1,18.46,0.55,2.8
6163,2013-06-26 21:00:00,3,0,1,17.22,0.59,2.0
6164,2013-06-26 22:00:00,2,0,1,16.05,0.66,2.55
6165,2013-06-26 23:00:00,2,0,1,15.44,0.67,2.16
6166,2013-06-27 00:00:00,1,0,1,14.4,0.69,1.72
6167,2013-06-27 01:00:00,1,0,1,13.31,0.74,1.92
6168,2013-06-27 02:00:00,1,0,1,13.18,0.77,1.95
6169,2013-06-27 03:00:00,1,0,1,12.3,0.81,1.56
6170,2013-06-27 04:00:00,1,0,1,12.2,0.82,1.43
6171,2013-06-27 05:00:00,1,0,1,12.62,0.78,1.84
6172,2013-06-27 06:00:00,1,0,1,12.92,0.79,2.04
6173,2013-06-27 07:00:00,2,0,1,13.64,0.74,2.36
6174,2013-06-27 08:00:00,2,0,1,14.97,0.67,2.45
6175,2013-06-27 09:00:00,2,0,1,15.93,0.65,2.54
6176,2013-06-27 10:00:00,2,0,1,16.62,0.62,3.23
6177,2013-06-27 11:00:00,2,0,1,17.59,0.6,3.6
6178,2013-06-27 12:00:00,2,0,1,18.18,0.54,3.52
6179,2013-06-27 13:00:00,2,0,1,18.39,0.55,3.35
6180,2013-06-27 14:00:00,2,0,1,19.23,0.48,3.71
6181,2013-06-27 15:00:00,2,0,1,18.68,0.51,3.98
6182,2013-06-27 16:00:00,3,0,1,18.37,0.55,4.05
6183,2013-06-27 17:00:00,3,0,1,17.73,0.54,4.0
6184,2013-06-27 18:00:00,3,0,1,16.47,0.67,3.84
6185,2013-06-27 19:00:00,3,0,1,14.98,0.73,3.22
6186,2013-06-27 20:00:00,3,0,1,13.92,0.81,3.62
6187,2013-06-27 21:00:00,3,0,1,13.06,0.93,3.59
6188,2013-06-27 22:00:00,2,0,1,12.92,0.91,3.41
6189,2013-06-27 23:00:00,2,0,1,12.56,0.91,3.29
6190,2013-06-28 00:00:00,1,0,1,12.92,0.89,3.52
6191,2013-06-28 01:00:00,1,0,1,12.98,0.91,2.98
6192,2013-06-28 02:00:00,1,0,1,13.02,0.92,2.41
6193,2013-06-28 03:00:00,1,0,1,12.68,0.96,2.28
6194,2013-06-28 04:00:00,1,0,1,13.13,0.97,2.56
6195,2013-06-28 05:00:00,1,0,1,13.29,0.96,2.58
6196,2013-06-28 06:00:00,1,0,1,14.09,0.94,2.54
6197,2013-06-28 07:00:00,2,0,1,14.73,0.89,3.0
6198,2013-06-28 08:00:00,2,0,1,15.68,0.85,3.14
6199,2013-06-28 09:00:00,2,0,1,15.92,0.85,3.05
6200,2013-06-28 10:00:00,2,0,1,15.99,0.9,3.48
6201,2013-06-28 11:00:00,2,0,1,16.66,0.9,3.44
6202,2013-06-28 12:00:00,2,0,1,17.2,0.9,3.4
6203,2013-06-28 13:00:00,2,0,1,17.81,0.87,3.65
6204,2013-06-28 14:00:00,2,0,1,18.33,0.85,3.44
6205,2013-06-28 15:00:00,2,0,1,19.89,0.79,4.21
6206,2013-06-28 16:00:00,3,0,1,20.25,0.77,4.0
6207,2013-06-28 17:00:00,3,0,1,19.83,0.81,4.2
6208,2013-06-28 18:00:00,3,0,1,19.17,0.81,4.87
6209,2013-06-28 19:00:00,3,0,1,18.86,0.78,5.36
6210,2013-06-28 20:00:00,3,0,1,17.93,0.8,5.31
6211,2013-06-28 21:00:00,3,0,1,17.45,0.82,5.03
6212,2013-06-28 22:00:00,2,0,1,17.02,0.84,4.27
6213,2013-06-28 23:00:00,2,0,1,16.88,0.85,4.08
6214,2013-06-29 00:00:00,1,1,1,16.81,0.84,3.92
6215,2013-06-29 01:00:00,1,1,1,16.58,0.8,3.97
6216,2013-06-29 02:00:00,1,1,1,15.59,0.78,3.95
6217,2013-06-29 03:00:00,1,1,1,15.0,0.77,4.08
6218,2013-06-29 04:00:00,1,1,1,13.99,0.8,4.28
6219,2013-06-29 05:00:00,1,1,1,13.5,0.75,4.96
6220,2013-06-29 06:00:00,1,1,1,13.42,0.66,4.69
6221,2013-06-29 07:00:00,2,1,1,13.5,0.66,5.0
6222,2013-06-29 08:00:00,2,1,1,14.12,0.65,4.95
6223,2013-06-29 09:00:00,2,1,1,14.97,0.62,4.8
6224,2013-06-29 10:00:00,2,1,1,16.04,0.57,4.08
6225,2013-06-29 11:00:00,2,1,1,17.11,0.51,3.81
6226,2013-06-29 12:00:00,2,1,1,18.04,0.49,3.4
6227,2013-06-29 13:00:00,2,1,1,19.05,0.46,3.54
6228,2013-06-29 14:00:00,2,1,1,19.94,0.46,3.25
6229,2013-06-29 15:00:00,2,1,1,20.21,0.45,3.15
6230,2013-06-29 16:00:00,3,1,1,20.77,0.44,3.14
6231,2013-06-29 17:00:00,3,1,1,21.19,0.42,3.0
6232,2013-06-29 18:00:00,3,1,1,20.26,0.46,2.1
6233,2013-06-29 19:00:00,3,1,1,19.77,0.49,1.77
6234,2013-06-29 20:00:00,3,1,1,19.46,0.51,0.89
6235,2013-06-29 21:00:00,3,1,1,18.48,0.58,1.17
6236,2013-06-29 22:00:00,2,1,1,17.57,0.6,2.11
6237,2013-06-29 23:00:00,2,1,1,17.78,0.71,2.42
6238,2013-06-30 00:00:00,1,1,1,17.61,0.75,2.09
6239,2013-06-30 01:00:00,1,1,1,17.49,0.76,2.38
6240,2013-06-30 02:00:00,1,1,1,16.97,0.78,2.85
6241,2013-06-30 03:00:00,1,1,1,15.88,0.85,2.31
6242,2013-06-30 04:00:00,1,1,1,14.92,0.91,2.49
6243,2013-06-30 05:00:00,1,1,1,15.16,0.91,2.51
6244,2013-06-30 06:00:00,1,1,1,16.01,0.9,3.01
6245,2013-06-30 07:00:00,2,1,1,16.77,0.84,3.63
6246,2013-06-30 08:00:00,2,1,1,17.79,0.81,3.84
6247,2013-06-30 09:00:00,2,1,1,19.05,0.73,4.2
6248,2013-06-30 10:00:00,2,1,1,21.23,0.66,5.49
6249,2013-06-30 11:00:00,2,1,1,23.11,0.61,6.0
6250,2013-06-30 12:00:00,2,1,1,23.76,0.54,6.22
6251,2013-06-30 13:00:00,2,1,1,24.78,0.49,6.3
6252,2013-06-30 14:00:00,2,1,1,25.17,0.49,5.83
6253,2013-06-30 15:00:00,2,1,1,25.16,0.47,6.12
6254,2013-06-30 16:00:00,3,1,1,25.02,0.43,5.67
6255,2013-06-30 17:00:00,3,1,1,24.33,0.46,5.66
6256,2013-06-30 18:00:00,3,1,1,23.07,0.5,5.84
6257,2013-06-30 19:00:00,3,1,1,21.03,0.58,5.23
6258,2013-06-30 20:00:00,3,1,1,19.67,0.63,4.3
6259,2013-06-30 21:00:00,3,1,1,18.46,0.66,4.84
6260,2013-06-30 22:00:00,2,1,1,16.25,0.73,4.49
6261,2013-06-30 23:00:00,2,1,1,15.1,0.75,4.34
6262,2013-07-01 00:00:00,1,0,1,14.19,0.78,4.55
6263,2013-07-01 01:00:00,1,0,1,14.06,0.79,3.43
6264,2013-07-01 02:00:00,1,0,1,14.06,0.79,3.34
6265,2013-07-01 03:00:00,1,0,1,13.99,0.79,3.61
6266,2013-07-01 04:00:00,1,0,1,13.89,0.8,3.63
6267,2013-07-01 05:00:00,1,0,1,14.03,0.78,3.94
6268,2013-07-01 06:00:00,1,0,1,14.34,0.75,4.5
6269,2013-07-01 07:00:00,2,0,1,15.42,0.72,4.67
6270,2013-07-01 08:00:00,2,0,1,15.71,0.68,4.28
6271,2013-07-01 09:00:00,2,0,1,17.03,0.61,4.65
6272,2013-07-01 10:00:00,2,0,1,17.7,0.56,4.65
6273,2013-07-01 11:00:00,2,0,1,18.34,0.53,5.05
6274,2013-07-01 12:00:00,2,0,1,19.26,0.52,4.86
6275,2013-07-01 13:00:00,2,0,1,19.63,0.53,4.74
6276,2013-07-01 14:00:00,2,0,1,19.6,0.5,5.26
6277,2013-07-01 15:00:00,2,0,1,19.43,0.5,5.04
6278,2013-07-01 16:00:00,3,0,1,19.3,0.5,4.51
6279,2013-07-01 17:00:00,3,0,1,19.78,0.47,4.34
6280,2013-07-01 18:00:00,3,0,1,18.69,0.49,3.38
6281,2013-07-01 19:00:00,3,0,1,18.11,0.51,2.62
6282,2013-07-01 20:00:00,3,0,1,16.9,0.57,2.19
6283,2013-07-01 21:00:00,3,0,1,16.0,0.61,2.27
6284,2013-07-01 22:00:00,2,0,1,15.08,0.65,2.21
6285,2013-07-01 23:00:00,2,0,1,14.3,0.68,2.35
6286,2013-07-02 00:00:00,1,0,1,13.94,0.72,2.1
6287,2013-07-02 01:00:00,1,0,1,13.75,0.74,1.59
6288,2013-07-02 02:00:00,1,0,1,13.21,0.75,1.6
6289,2013-07-02 03:00:00,1,0,1,12.71,0.79,1.68
6290,2013-07-02 04:00:00,1,0,1,11.84,0.83,1.99
6291,2013-07-02 05:00:00,1,0,1,12.35,0.81,1.65
6292,2013-07-02 06:00:00,1,0,1,13.09,0.79,1.6
6293,2013-07-02 07:00:00,2,0,1,14.26,0.75,1.52
6294,2013-07-02 08:00:00,2,0,1,14.79,0.7,2.57
6295,2013-07-02 09:00:00,2,0,1,15.31,0.68,3.63
6296,2013-07-02 10:00:00,2,0,1,15.44,0.67,3.71
6297,2013-07-02 11:00:00,2,0,1,16.31,0.66,4.41
6298,2013-07-02 12:00:00,2,0,1,16.52,0.67,4.55
6299,2013-07-02 13:00:00,2,0,1,16.92,0.66,4.38
6300,2013-07-02 14:00:00,2,0,1,17.35,0.6,4.28
6301,2013-07-02 15:00:00,2,0,1,17.5,0.58,4.25
6302,2013-07-02 16:00:00,3,0,1,16.28,0.65,4.41
6303,2013-07-02 17:00:00,3,0,1,15.84,0.73,4.62
6304,2013-07-02 18:00:00,3,0,1,15.36,0.76,4.96
6305,2013-07-02 19:00:00,3,0,1,15.28,0.76,4.51
6306,2013-07-02 20:00:00,3,0,1,15.18,0.77,4.42
6307,2013-07-02 21:00:00,3,0,1,15.14,0.8,4.79
6308,2013-07-02 22:00:00,2,0,1,15.24,0.82,5.22
6309,2013-07-02 23:00:00,2,0,1,15.15,0.83,6.03
6310,2013-07-03 00:00:00,1,0,1,15.14,0.85,5.29
6311,2013-07-03 01:00:00,1,0,1,14.78,0.88,4.99
6312,2013-07-03 02:00:00,1,0,1,14.71,0.91,4.22
6313,2013-07-03 03:00:00,1,0,1,14.31,0.94,3.55
6314,2013-07-03 04:00:00,1,0,1,14.39,0.95,3.41
6315,2013-07-03 05:00:00,1,0,1,14.42,0.96,3.42
6316,2013-07-03 06:00:00,1,0,1,15.08,0.95,3.67
6317,2013-07-03 07:00:00,2,0,1,15.61,0.92,3.98
6318,2013-07-03 08:00:00,2,0,1,15.92,0.87,4.62
6319,2013-07-03 09:00:00,2,0,1,16.42,0.84,4.18
6320,2013-07-03 10:00:00,2,0,1,16.73,0.83,4.05
6321,2013-07-03 11:00:00,2,0,1,18.17,0.79,4.08
6322,2013-07-03 12:00:00,2,0,1,18.75,0.74,4.3
6323,2013-07-03 13:00:00,2,0,1,18.83,0.72,4.06
6324,2013-07-03 14:00:00,2,0,1,19.24,0.68,4.37
6325,2013-07-03 15:00:00,2,0,1,19.69,0.62,4.7
6326,2013-07-03 16:00:00,3,0,1,19.33,0.62,4.66
6327,2013-07-03 17:00:00,3,0,1,19.11,0.65,4.68
6328,2013-07-03 18:00:00,3,0,1,18.99,0.63,4.12
6329,2013-07-03 19:00:00,3,0,1,18.06,0.66,3.48
6330,2013-07-03 20:00:00,3,0,1,17.89,0.66,3.23
6331,2013-07-03 21:00:00,3,0,1,17.09,0.71,2.5
6332,2013-07-03 22:00:00,2,0,1,16.14,0.77,3.04
6333,2013-07-03 23:00:00,2,0,1,14.98,0.83,3.03
6334,2013-07-04 00:00:00,1,0,1,14.34,0.82,2.65
6335,2013-07-04 01:00:00,1,0,1,13.39,0.87,2.52
6336,2013-07-04 02:00:00,1,0,1,12.83,0.88,2.33
6337,2013-07-04 03:00:00,1,0,1,12.48,0.91,3.37
6338,2013-07-04 04:00:00,1,0,1,12.97,0.91,3.06
6339,2013-07-04 05:00:00,1,0,1,13.2,0.93,3.16
6340,2013-07-04 06:00:00,1,0,1,13.86,0.93,3.39
6341,2013-07-04 07:00:00,2,0,1,15.29,0.9,3.96
6342,2013-07-04 08:00:00,2,0,1,16.69,0.83,4.45
6343,2013-07-04 09:00:00,2,0,1,17.6,0.79,5.42
6344,2013-07-04 10:00:00,2,0,1,18.52,0.77,5.06
6345,2013-07-04 11:00:00,2,0,1,20.41,0.7,5.67
6346,2013-07-04 12:00:00,2,0,1,21.48,0.64,6.07
6347,2013-07-04 13:00:00,2,0,1,21.6,0.66,5.82
6348,2013-07-04 14:00:00,2,0,1,21.64,0.66,5.45
6349,2013-07-04 15:00:00,2,0,1,22.47,0.67,5.7
6350,2013-07-04 16:00:00,3,0,1,22.89,0.62,4.66
6351,2013-07-04 17:00:00,3,0,1,22.51,0.62,4.8
6352,2013-07-04 18:00:00,3,0,1,22.28,0.63,4.12
6353,2013-07-04 19:00:00,3,0,1,21.5,0.62,3.79
6354,2013-07-04 20:00:00,3,0,1,19.81,0.63,2.93
6355,2013-07-04 21:00:00,3,0,1,17.95,0.7,3.25
6356,2013-07-04 22:00:00,2,0,1,17.1,0.72,2.9
6357,2013-07-04 23:00:00,2,0,1,16.01,0.74,2.58
6358,2013-07-05 00:00:00,1,0,1,14.92,0.79,2.0
6359,2013-07-05 01:00:00,1,0,1,14.4,0.82,1.91
6360,2013-07-05 02:00:00,1,0,1,13.43,0.84,1.55
6361,2013-07-05 03:00:00,1,0,1,12.85,0.87,1.29
6362,2013-07-05 04:00:00,1,0,1,12.9,0.9,1.18
6363,2013-07-05 05:00:00,1,0,1,12.63,0.92,1.23
6364,2013-07-05 06:00:00,1,0,1,14.57,0.85,0.81
6365,2013-07-05 07:00:00,2,0,1,16.92,0.73,1.79
6366,2013-07-05 08:00:00,2,0,1,18.59,0.62,2.44
6367,2013-07-05 09:00:00,2,0,1,19.91,0.57,2.47
6368,2013-07-05 10:00:00,2,0,1,21.02,0.55,1.68
6369,2013-07-05 11:00:00,2,0,1,22.1,0.52,1.1
6370,2013-07-05 12:00:00,2,0,1,23.27,0.5,0.71
6371,2013-07-05 13:00:00,2,0,1,23.76,0.46,1.41
6372,2013-07-05 14:00:00,2,0,1,24.1,0.43,2.15
6373,2013-07-05 15:00:00,2,0,1,24.62,0.42,1.94
6374,2013-07-05 16:00:00,3,0,1,24.52,0.44,2.61
6375,2013-07-05 17:00:00,3,0,1,24.32,0.44,2.68
6376,2013-07-05 18:00:00,3,0,1,23.21,0.5,2.97
6377,2013-07-05 19:00:00,3,0,1,21.83,0.58,2.93
6378,2013-07-05 20:00:00,3,0,1,20.53,0.63,2.65
6379,2013-07-05 21:00:00,3,0,1,18.64,0.68,2.36
6380,2013-07-05 22:00:00,2,0,1,17.5,0.71,1.39
6381,2013-07-05 23:00:00,2,0,1,16.39,0.73,1.15
6382,2013-07-06 00:00:00,1,1,1,15.77,0.77,1.14
6383,2013-07-06 01:00:00,1,1,1,15.17,0.76,1.76
6384,2013-07-06 02:00:00,1,1,1,14.6,0.79,1.31
6385,2013-07-06 03:00:00,1,1,1,13.64,0.85,1.11
6386,2013-07-06 04:00:00,1,1,1,13.48,0.83,1.3
6387,2013-07-06 05:00:00,1,1,1,14.11,0.79,0.97
6388,2013-07-06 06:00:00,1,1,1,15.26,0.74,1.0
6389,2013-07-06 07:00:00,2,1,1,16.99,0.66,1.56
6390,2013-07-06 08:00:00,2,1,1,19.31,0.58,1.55
6391,2013-07-06 09:00:00,2,1,1,20.65,0.56,1.39
6392,2013-07-06 10:00:00,2,1,1,22.41,0.55,1.65
6393,2013-07-06 11:00:00,2,1,1,23.48,0.55,1.17
6394,2013-07-06 12:00:00,2,1,1,24.4,0.49,1.07
6395,2013-07-06 13:00:00,2,1,1,25.43,0.46,1.16
6396,2013-07-06 14:00:00,2,1,1,26.47,0.41,1.13
6397,2013-07-06 15:00:00,2,1,1,26.25,0.41,1.2
6398,2013-07-06 16:00:00,3,1,1,26.2,0.44,2.32
6399,2013-07-06 17:00:00,3,1,1,26.06,0.49,1.81
6400,2013-07-06 18:00:00,3,1,1,24.53,0.55,1.74
6401,2013-07-06 19:00:00,3,1,1,22.97,0.62,1.66
6402,2013-07-06 20:00:00,3,1,1,21.6,0.68,1.64
6403,2013-07-06 21:00:00,3,1,1,20.31,0.74,1.98
6404,2013-07-06 22:00:00,2,1,1,19.18,0.79,2.19
6405,2013-07-06 23:00:00,2,1,1,18.13,0.83,1.98
6406,2013-07-07 00:00:00,1,1,1,17.56,0.86,1.69
6407,2013-07-07 01:00:00,1,1,1,16.54,0.88,1.37
6408,2013-07-07 02:00:00,1,1,1,16.07,0.91,0.97
6409,2013-07-07 03:00:00,1,1,1,15.84,0.91,0.99
6410,2013-07-07 04:00:00,1,1,1,14.99,0.93,0.69
6411,2013-07-07 05:00:00,1,1,1,15.17,0.92,0.54
6412,2013-07-07 06:00:00,1,1,1,16.72,0.9,1.08
6413,2013-07-07 07:00:00,2,1,1,19.15,0.77,0.91
6414,2013-07-07 08:00:00,2,1,1,21.67,0.64,2.24
6415,2013-07-07 09:00:00,2,1,1,23.37,0.56,3.18
6416,2013-07-07 10:00:00,2,1,1,24.81,0.51,3.5
6417,2013-07-07 11:00:00,2,1,1,25.49,0.5,3.05
6418,2013-07-07 12:00:00,2,1,1,26.78,0.42,3.65
6419,2013-07-07 13:00:00,2,1,1,27.28,0.42,4.08
6420,2013-07-07 14:00:00,2,1,1,26.98,0.43,4.06
6421,2013-07-07 15:00:00,2,1,1,27.03,0.46,4.19
6422,2013-07-07 16:00:00,3,1,1,26.27,0.48,4.14
6423,2013-07-07 17:00:00,3,1,1,25.74,0.47,4.46
6424,2013-07-07 18:00:00,3,1,1,24.15,0.51,4.5
6425,2013-07-07 19:00:00,3,1,1,22.96,0.53,3.71
6426,2013-07-07 20:00:00,3,1,1,21.58,0.59,3.25
6427,2013-07-07 21:00:00,3,1,1,19.99,0.65,3.0
6428,2013-07-07 22:00:00,2,1,1,19.11,0.69,2.52
6429,2013-07-07 23:00:00,2,1,1,18.46,0.74,2.29
6430,2013-07-08 00:00:00,1,0,1,17.87,0.76,2.26
6431,2013-07-08 01:00:00,1,0,1,16.88,0.78,2.01
6432,2013-07-08 02:00:00,1,0,1,16.24,0.79,1.83
6433,2013-07-08 03:00:00,1,0,1,15.67,0.79,2.15
6434,2013-07-08 04:00:00,1,0,1,15.17,0.79,2.31
6435,2013-07-08 05:00:00,1,0,1,14.99,0.79,2.48
6436,2013-07-08 06:00:00,1,0,1,15.82,0.77,3.18
6437,2013-07-08 07:00:00,2,0,1,17.22,0.7,3.63
6438,2013-07-08 08:00:00,2,0,1,19.75,0.58,4.46
6439,2013-07-08 09:00:00,2,0,1,21.42,0.52,5.03
6440,2013-07-08 10:00:00,2,0,1,22.61,0.49,5.46
6441,2013-07-08 11:00:00,2,0,1,23.29,0.47,5.21
6442,2013-07-08 12:00:00,2,0,1,24.66,0.44,5.31
6443,2013-07-08 13:00:00,2,0,1,24.46,0.48,5.42
6444,2013-07-08 14:00:00,2,0,1,24.61,0.48,5.15
6445,2013-07-08 15:00:00,2,0,1,25.18,0.52,5.17
6446,2013-07-08 16:00:00,3,0,1,24.73,0.55,4.94
6447,2013-07-08 17:00:00,3,0,1,24.35,0.56,5.43
6448,2013-07-08 18:00:00,3,0,1,23.11,0.59,5.21
6449,2013-07-08 19:00:00,3,0,1,21.45,0.64,5.08
6450,2013-07-08 20:00:00,3,0,1,19.99,0.69,4.28
6451,2013-07-08 21:00:00,3,0,1,18.27,0.78,3.88
6452,2013-07-08 22:00:00,2,0,1,17.24,0.78,3.76
6453,2013-07-08 23:00:00,2,0,1,16.27,0.79,3.41
6454,2013-07-09 00:00:00,1,0,1,15.57,0.79,3.29
6455,2013-07-09 01:00:00,1,0,1,14.59,0.78,3.11
6456,2013-07-09 02:00:00,1,0,1,13.96,0.78,2.77
6457,2013-07-09 03:00:00,1,0,1,12.86,0.84,2.63
6458,2013-07-09 04:00:00,1,0,1,12.37,0.87,2.65
6459,2013-07-09 05:00:00,1,0,1,12.01,0.87,2.95
6460,2013-07-09 06:00:00,1,0,1,12.71,0.84,3.07
6461,2013-07-09 07:00:00,2,0,1,14.14,0.77,3.38
6462,2013-07-09 08:00:00,2,0,1,16.02,0.63,3.92
